major_code,major_title,sub_major_code,sub_major_title,minor_code,minor_title,unit_code,unit_title,unit_description,skill_level,task_letter,task_text,source,source_year
2,PROFESSIONALS,24,BUSINESS AND ADMINISTRATION PROFESSIONALS,243,"SALES, MARKETING AND PUBLIC RELATIONS PROFESSIONALS",2434,INFORMATION AND COMMUNICATIONS TECHNOLOGY (ICT) SALES,"Information and Communications Technology (ICT) Sales Professionals sell a range of computer hardware, software and other information and communications technology goods and",,a,"soliciting orders and selling goods to retail, industrial, wholesale and other establishments;",MASCO 2020,2020
2,PROFESSIONALS,24,BUSINESS AND ADMINISTRATION PROFESSIONALS,243,"SALES, MARKETING AND PUBLIC RELATIONS PROFESSIONALS",2434,INFORMATION AND COMMUNICATIONS TECHNOLOGY (ICT) SALES,"Information and Communications Technology (ICT) Sales Professionals sell a range of computer hardware, software and other information and communications technology goods and",,b,"selling technical equipment, supplies and services to business establishments or individuals;",MASCO 2020,2020
2,PROFESSIONALS,24,BUSINESS AND ADMINISTRATION PROFESSIONALS,243,"SALES, MARKETING AND PUBLIC RELATIONS PROFESSIONALS",2434,INFORMATION AND COMMUNICATIONS TECHNOLOGY (ICT) SALES,"Information and Communications Technology (ICT) Sales Professionals sell a range of computer hardware, software and other information and communications technology goods and",,c,"discussing the needs of new and existing customers and providing specialised information about how specific equipment, supplies and services meet those needs;",MASCO 2020,2020
2,PROFESSIONALS,24,BUSINESS AND ADMINISTRATION PROFESSIONALS,243,"SALES, MARKETING AND PUBLIC RELATIONS PROFESSIONALS",2434,INFORMATION AND COMMUNICATIONS TECHNOLOGY (ICT) SALES,"Information and Communications Technology (ICT) Sales Professionals sell a range of computer hardware, software and other information and communications technology goods and",,d,"quoting and negotiating prices and credit terms, completing contracts and recording orders;",MASCO 2020,2020
2,PROFESSIONALS,24,BUSINESS AND ADMINISTRATION PROFESSIONALS,243,"SALES, MARKETING AND PUBLIC RELATIONS PROFESSIONALS",2434,INFORMATION AND COMMUNICATIONS TECHNOLOGY (ICT) SALES,"Information and Communications Technology (ICT) Sales Professionals sell a range of computer hardware, software and other information and communications technology goods and",,e,updating customer records and preparing sales reports;,MASCO 2020,2020
2,PROFESSIONALS,24,BUSINESS AND ADMINISTRATION PROFESSIONALS,243,"SALES, MARKETING AND PUBLIC RELATIONS PROFESSIONALS",2434,INFORMATION AND COMMUNICATIONS TECHNOLOGY (ICT) SALES,"Information and Communications Technology (ICT) Sales Professionals sell a range of computer hardware, software and other information and communications technology goods and",,f,"arranging delivery of goods, installation of equipment and provision of services; and",MASCO 2020,2020
2,PROFESSIONALS,24,BUSINESS AND ADMINISTRATION PROFESSIONALS,243,"SALES, MARKETING AND PUBLIC RELATIONS PROFESSIONALS",2434,INFORMATION AND COMMUNICATIONS TECHNOLOGY (ICT) SALES,"Information and Communications Technology (ICT) Sales Professionals sell a range of computer hardware, software and other information and communications technology goods and",,g,reporting customers’ reactions and requirements to manufacturers.,MASCO 2020,2020
2,PROFESSIONALS,25,INFORMATION AND COMMUNICATIONS TECHNOLOGY PROFESSIONALS,251,SOFTWARE AND APPLICATION DEVELOPERS AND ANALYSTS,2511,COMPUTER SYSTEMS ANALYSTS,"Computer Systems Analysts gather and analyse facts on operations, procedures and systems for transfer into a program appropriate for data processing equipment, and recommend computer use to increase productivity efficiency and organisational profit.",,a,preparing program specifications for computer programmers;,MASCO 2020,2020
2,PROFESSIONALS,25,INFORMATION AND COMMUNICATIONS TECHNOLOGY PROFESSIONALS,251,SOFTWARE AND APPLICATION DEVELOPERS AND ANALYSTS,2511,COMPUTER SYSTEMS ANALYSTS,"Computer Systems Analysts gather and analyse facts on operations, procedures and systems for transfer into a program appropriate for data processing equipment, and recommend computer use to increase productivity efficiency and organisational profit.",,b,"conducting research, analysing and evaluating information technology requirements, procedures or customer problems;",MASCO 2020,2020
2,PROFESSIONALS,25,INFORMATION AND COMMUNICATIONS TECHNOLOGY PROFESSIONALS,251,SOFTWARE AND APPLICATION DEVELOPERS AND ANALYSTS,2511,COMPUTER SYSTEMS ANALYSTS,"Computer Systems Analysts gather and analyse facts on operations, procedures and systems for transfer into a program appropriate for data processing equipment, and recommend computer use to increase productivity efficiency and organisational profit.",,c,"developing, implementing recommendations and plans for improving current or future information systems;",MASCO 2020,2020
2,PROFESSIONALS,25,INFORMATION AND COMMUNICATIONS TECHNOLOGY PROFESSIONALS,251,SOFTWARE AND APPLICATION DEVELOPERS AND ANALYSTS,2511,COMPUTER SYSTEMS ANALYSTS,"Computer Systems Analysts gather and analyse facts on operations, procedures and systems for transfer into a program appropriate for data processing equipment, and recommend computer use to increase productivity efficiency and organisational profit.",,d,"identifying and evaluating inefficiencies and analysing processes, procedures and work practices to optimise organisational performance;",MASCO 2020,2020
2,PROFESSIONALS,25,INFORMATION AND COMMUNICATIONS TECHNOLOGY PROFESSIONALS,251,SOFTWARE AND APPLICATION DEVELOPERS AND ANALYSTS,2511,COMPUTER SYSTEMS ANALYSTS,"Computer Systems Analysts gather and analyse facts on operations, procedures and systems for transfer into a program appropriate for data processing equipment, and recommend computer use to increase productivity efficiency and organisational profit.",,e,"creating, taking on and implementing system testing projects;",MASCO 2020,2020
2,PROFESSIONALS,25,INFORMATION AND COMMUNICATIONS TECHNOLOGY PROFESSIONALS,251,SOFTWARE AND APPLICATION DEVELOPERS AND ANALYSTS,2511,COMPUTER SYSTEMS ANALYSTS,"Computer Systems Analysts gather and analyse facts on operations, procedures and systems for transfer into a program appropriate for data processing equipment, and recommend computer use to increase productivity efficiency and organisational profit.",,f,developing functional specifications for use by system developers;,MASCO 2020,2020
2,PROFESSIONALS,25,INFORMATION AND COMMUNICATIONS TECHNOLOGY PROFESSIONALS,251,SOFTWARE AND APPLICATION DEVELOPERS AND ANALYSTS,2511,COMPUTER SYSTEMS ANALYSTS,"Computer Systems Analysts gather and analyse facts on operations, procedures and systems for transfer into a program appropriate for data processing equipment, and recommend computer use to increase productivity efficiency and organisational profit.",,g,expanding or modifying systems to improve work flow or new services;,MASCO 2020,2020
2,PROFESSIONALS,25,INFORMATION AND COMMUNICATIONS TECHNOLOGY PROFESSIONALS,251,SOFTWARE AND APPLICATION DEVELOPERS AND ANALYSTS,2511,COMPUTER SYSTEMS ANALYSTS,"Computer Systems Analysts gather and analyse facts on operations, procedures and systems for transfer into a program appropriate for data processing equipment, and recommend computer use to increase productivity efficiency and organisational profit.",,h,coordinating and linking the computer systems within an organisation to increase optimise organisational operation;,MASCO 2020,2020
2,PROFESSIONALS,25,INFORMATION AND COMMUNICATIONS TECHNOLOGY PROFESSIONALS,251,SOFTWARE AND APPLICATION DEVELOPERS AND ANALYSTS,2511,COMPUTER SYSTEMS ANALYSTS,"Computer Systems Analysts gather and analyse facts on operations, procedures and systems for transfer into a program appropriate for data processing equipment, and recommend computer use to increase productivity efficiency and organisational profit.",,i,performing related tasks; and,MASCO 2020,2020
2,PROFESSIONALS,25,INFORMATION AND COMMUNICATIONS TECHNOLOGY PROFESSIONALS,251,SOFTWARE AND APPLICATION DEVELOPERS AND ANALYSTS,2511,COMPUTER SYSTEMS ANALYSTS,"Computer Systems Analysts gather and analyse facts on operations, procedures and systems for transfer into a program appropriate for data processing equipment, and recommend computer use to increase productivity efficiency and organisational profit.",,j,enhancing knowledge and coordinating work performance.,MASCO 2020,2020
2,PROFESSIONALS,25,INFORMATION AND COMMUNICATIONS TECHNOLOGY PROFESSIONALS,251,SOFTWARE AND APPLICATION DEVELOPERS AND ANALYSTS,2512,SOFTWARE DEVELOPERS,"Software Developers study, analyse and evaluate requirements for existing or new software applications and operating systems, and design, develop, test and maintain software solutions to meet the requirements.",,a,"studying, analysing and evaluating requirements for software applications and operating systems;",MASCO 2020,2020
2,PROFESSIONALS,25,INFORMATION AND COMMUNICATIONS TECHNOLOGY PROFESSIONALS,251,SOFTWARE AND APPLICATION DEVELOPERS AND ANALYSTS,2512,SOFTWARE DEVELOPERS,"Software Developers study, analyse and evaluate requirements for existing or new software applications and operating systems, and design, develop, test and maintain software solutions to meet the requirements.",,b,"studying, designing and developing computer software systems;",MASCO 2020,2020
2,PROFESSIONALS,25,INFORMATION AND COMMUNICATIONS TECHNOLOGY PROFESSIONALS,251,SOFTWARE AND APPLICATION DEVELOPERS AND ANALYSTS,2512,SOFTWARE DEVELOPERS,"Software Developers study, analyse and evaluate requirements for existing or new software applications and operating systems, and design, develop, test and maintain software solutions to meet the requirements.",,c,consulting with engineering staff to evaluate interfaces between hardware and software;,MASCO 2020,2020
2,PROFESSIONALS,25,INFORMATION AND COMMUNICATIONS TECHNOLOGY PROFESSIONALS,251,SOFTWARE AND APPLICATION DEVELOPERS AND ANALYSTS,2512,SOFTWARE DEVELOPERS,"Software Developers study, analyse and evaluate requirements for existing or new software applications and operating systems, and design, develop, test and maintain software solutions to meet the requirements.",,d,developing and directing software testing and procedure validation;,MASCO 2020,2020
2,PROFESSIONALS,25,INFORMATION AND COMMUNICATIONS TECHNOLOGY PROFESSIONALS,251,SOFTWARE AND APPLICATION DEVELOPERS AND ANALYSTS,2512,SOFTWARE DEVELOPERS,"Software Developers study, analyse and evaluate requirements for existing or new software applications and operating systems, and design, develop, test and maintain software solutions to meet the requirements.",,e,"modifying existing software to correct errors, to adapt it to new hardware or to upgrade interfaces and improve performance; 79 MALAYSIA STANDARD CLASSIFICATION OF OCCUPATIONS / PROFESSIONALS",MASCO 2020,2020
2,PROFESSIONALS,25,INFORMATION AND COMMUNICATIONS TECHNOLOGY PROFESSIONALS,251,SOFTWARE AND APPLICATION DEVELOPERS AND ANALYSTS,2512,SOFTWARE DEVELOPERS,"Software Developers study, analyse and evaluate requirements for existing or new software applications and operating systems, and design, develop, test and maintain software solutions to meet the requirements.",,f,directing software programming and development of documentation;,MASCO 2020,2020
